year,country,avg_yly_tmp_f,avg_yly_tmp_c,avg_yly_tmp_uncertainty
1926,Cape Verde,76.82075,24.90041667,0.478583333
1926,Cayman Islands,80.1284,26.738,0.416416667
1926,Central African Republic,77.7647,25.42483333,0.848166667
1926,Chad,81.39125,27.43958333,1.573083333
1926,Chile,49.0976,9.498666667,0.341083333
1926,China,44.15735,6.754083333,0.470416667
1926,Christmas Island,78.65555,25.91975,0.533333333
1926,Colombia,77.1404,25.078,0.4025
1926,Comoros,78.4859,25.8255,0.442166667
1926,Congo,76.31915,24.62175,0.593333333
1926,Congo (Democratic Republic Of The),74.61395,23.67441667,0.6
1926,Costa Rica,78.60035,25.88908333,0.566583333
1926,Croatia,53.6093,12.00516667,0.428666667
1926,Cuba,77.95325,25.52958333,0.384166667
1926,Cura?ao,81.93155,27.73975,0.422333333
1926,Cyprus,66.39515,19.10841667,0.359416667
1926,Czech Republic,46.9034,8.279666667,0.320416667
1926,C?te D'Ivoire,79.46375,26.36875,0.538333333
1926,Denmark,0.80945,-17.32808333,1.214083333
1926,Denmark (Europe),46.7102,8.172333333,0.319
1926,Djibouti,83.9444,28.858,0.728083333
1926,Dominica,79.3655,26.31416667,0.432
1926,Dominican Republic,78.5546,25.86366667,0.452916667
1926,Ecuador,71.69315,22.05175,0.543416667
1926,Egypt,72.53075,22.51708333,0.466166667
1926,El Salvador,77.39525,25.21958333,0.587083333
1926,Equatorial Guinea,77.18735,25.10408333,0.7265
1926,Eritrea,80.3348,26.85266667,0.637416667
1926,Estonia,39.81605,4.34225,0.396416667
1926,Ethiopia,73.25525,22.91958333,0.63375
1926,Europe,46.64885,8.13825,0.278416667
1926,Falkland Islands (Islas Malvinas),42.25955,5.69975,0.483583333
1926,Faroe Islands,44.7191,7.066166667,0.549
1926,Federated States Of Micronesia,79.8869,26.60383333,0.64325
1926,Fiji,76.3079,24.6155,0.455416667
1926,Finland,32.98535,0.547416667,0.33825
1926,France,55.7291,13.18283333,0.478333333
1926,France (Europe),51.54965,10.86091667,0.324416667
1926,French Guiana,78.6002,25.889,0.630166667
1926,French Polynesia,78.8567,26.0315,0.854833333
1926,Gabon,76.00715,24.44841667,0.644083333
1926,Gambia,82.55975,28.08875,0.66075
1926,Gaza Strip,66.7244,19.29133333,0.510916667
1926,Georgia,46.72115,8.178416667,0.562583333
1926,Germany,47.6969,8.7205,0.291833333
1926,Ghana,80.91455,27.17475,0.59025
1926,Greece,59.78,15.43333333,0.59525
1926,Greenland,-0.1348,-17.85266667,1.252583333
1926,Grenada,80.39645,26.88691667,0.350666667
1926,Guadeloupe,79.6829,26.4905,0.463666667
1926,Guam,80.31755,26.84308333,0.558916667
1926,Guatemala,73.9082,23.28233333,0.589
1926,Guernsey,52.33625,11.29791667,0.392666667
1926,Guinea,78.27425,25.70791667,0.58475
1926,Guinea Bissau,80.86175,27.14541667,0.696083333
1926,Guyana,79.1381,26.18783333,0.4185
1926,Haiti,79.97525,26.65291667,0.477833333
1926,Honduras,76.89695,24.94275,0.61925
1926,Hong Kong,72.5009,22.5005,0.437916667
1926,Hungary,50.8793,10.4885,0.404333333
1926,Iceland,35.8172,2.120666667,0.625083333
1926,India,74.9252,23.84733333,0.299583333
1926,Indonesia,78.42905,25.79391667,0.361
1926,Iran,63.67535,17.59741667,0.545583333
1926,Iraq,71.1026,21.72366667,0.598666667
1926,Ireland,49.6895,9.8275,0.4495
1926,Isle Of Man,49.53965,9.74425,0.328583333
1926,Israel,67.4435,19.69083333,0.45375
1926,Italy,55.6817,13.1565,0.359166667
1926,Jamaica,79.48925,26.38291667,0.396833333
1926,Japan,52.34435,11.30241667,0.261083333
1926,Jersey,52.33625,11.29791667,0.392666667
1926,Jordan,66.8339,19.35216667,0.516916667
1926,Kazakhstan,41.552,5.306666667,0.528166667
1926,Kenya,75.068,23.92666667,0.775
1926,Kingman Reef,80.92415,27.18008333,0.7665
1926,Kiribati,80.14895,26.74941667,0.799666667
1926,Kuwait,76.8689,24.92716667,0.715166667
1926,Kyrgyzstan,38.22545,3.458583333,0.835
1926,Laos,74.60045,23.66691667,0.463416667
1926,Latvia,41.24495,5.136083333,0.396916667
1926,Lebanon,64.11515,17.84175,0.470916667
1926,Lesotho,56.8532,13.80733333,0.495583333
1926,Liberia,78.18155,25.65641667,0.637416667
1926,Libya,72.5867,22.54816667,0.7945
1926,Liechtenstein,41.20505,5.113916667,0.408833333
1926,Lithuania,42.8597,6.033166667,0.38975
1926,Luxembourg,49.37105,9.650583333,0.369083333
1926,Macau,72.0323,22.24016667,0.470083333
1926,Macedonia,51.85115,11.02841667,0.58425
1926,Madagascar,73.50995,23.06108333,0.563916667
1926,Malawi,70.4564,21.36466667,0.3535
1926,Malaysia,78.5897,25.88316667,0.44275
1926,Mali,83.8784,28.82133333,0.762416667
1926,Malta,66.0356,18.90866667,0.418583333
1926,Martinique,79.3655,26.31416667,0.432
1926,Mauritania,82.8512,28.25066667,0.755
1926,Mauritius,74.6438,23.691,0.714916667
1926,Mayotte,79.75085,26.52825,0.486416667
1926,Mexico,69.08,20.6,0.385166667
1926,Moldova,48.7157,9.2865,0.38175
1926,Monaco,48.9083,9.3935,0.383083333
1926,Mongolia,31.3559,-0.357833333,0.9755
1926,Montenegro,51.57245,10.87358333,0.663166667
1926,Montserrat,79.75985,26.53325,0.4845
1926,Morocco,64.9526,18.307,0.598
1926,Mozambique,74.4194,23.56633333,0.305583333
1926,Namibia,69.452,20.80666667,1.187833333
1926,Nepal,58.391,14.66166667,0.445833333
1926,Netherlands,49.9949,9.997166667,0.334166667
1926,Netherlands (Europe),49.2896,9.605333333,0.338666667
1926,New Caledonia,72.3644,22.42466667,0.746333333
1926,New Zealand,50.2151,10.1195,0.557666667
1926,Nicaragua,79.27085,26.26158333,0.558416667
1926,Niger,82.09985,27.83325,1.1475
1926,Nigeria,80.77175,27.09541667,0.693583333
1926,Niue,76.52225,24.73458333,0.618416667
1926,North America,36.3962,2.442333333,0.324333333
1926,North Korea,43.604,6.446666667,0.442833333
1926,Northern Mariana Islands,80.31755,26.84308333,0.558916667
1926,Norway,31.95425,-0.025416667,0.511083333
1926,Oceania,70.7636,21.53533333,0.311166667
1926,Oman,80.7203,27.06683333,0.878083333
1926,Pakistan,68.50235,20.27908333,0.576
1926,Palau,81.0476,27.24866667,0.351666667
1926,Palestina,73.2176,22.89866667,0.540416667
1926,Palmyra Atoll,80.9819,27.21216667,0.767166667
1926,Panama,79.77455,26.54141667,0.568916667
1926,Papua New Guinea,76.5812,24.76733333,0.43725
1926,Paraguay,75.35375,24.08541667,0.656166667
1926,Peru,68.3087,20.1715,0.59575
1926,Philippines,79.3079,26.28216667,0.301833333
1926,Poland,46.45565,8.030916667,0.387833333
1926,Portugal,59.7656,15.42533333,0.471583333
1926,Puerto Rico,78.19175,25.66208333,0.39975
1926,Qatar,80.18885,26.77158333,0.8155
1926,Reunion,74.32055,23.51141667,0.724083333
1926,Romania,48.94175,9.412083333,0.464416667
1926,Russia,22.3259,-5.3745,0.6715
1926,Rwanda,66.32525,19.06958333,0.78975
1926,Saint Barth?lemy,80.18705,26.77058333,0.485
1926,Saint Kitts And Nevis,78.8837,26.0465,0.420916667
1926,Saint Lucia,80.3351,26.85283333,0.3375
1926,Saint Martin,80.18705,26.77058333,0.485
1926,Saint Pierre And Miquelon,38.61125,3.672916667,0.820166667
1926,Saint Vincent And The Grenadines,80.5904,26.99466667,0.319916667
1926,Samoa,79.17065,26.20591667,0.675
1926,San Marino,57.71945,14.28858333,0.479
1926,Sao Tome And Principe,78.81725,26.00958333,0.729
1926,Saudi Arabia,77.89955,25.49975,0.60225
1926,Senegal,83.2064,28.448,0.617666667
1926,Serbia,51.20555,10.66975,0.54925
1926,Seychelles,80.08655,26.71475,0.943416667
1926,Sierra Leone,79.2005,26.2225,0.671916667
1926,Singapore,79.88615,26.60341667,0.341416667
1926,Sint Maarten,80.18705,26.77058333,0.485
1926,Slovakia,46.87595,8.264416667,0.386416667
1926,Slovenia,50.4788,10.266,0.394083333
1926,Solomon Islands,79.29455,26.27475,0.627333333
1926,Somalia,80.5103,26.95016667,0.59
1926,South Africa,63.1928,17.32933333,0.479083333
1926,South America,71.8061,22.1145,0.31825
1926,South Georgia And The South Sandwich Isla,32.9099,0.5055,0.92125
1926,South Korea,52.38035,11.32241667,0.375583333
1926,Spain,57.64355,14.24641667,0.329
1926,Sri Lanka,81.05135,27.25075,0.322666667
1926,Sudan,80.6195,27.01083333,0.555916667
1926,Suriname,79.4999,26.38883333,0.468083333
1926,Svalbard And Jan Mayen,17.9378,-7.812333333,1.612833333
1926,Swaziland,66.03965,18.91091667,0.566666667
1926,Sweden,35.7857,2.103166667,0.379416667
1926,Switzerland,45.422,7.456666667,0.356916667
1926,Syria,64.6409,18.13383333,0.483083333
1926,Taiwan,70.88075,21.60041667,0.302416667
1926,Tajikistan,39.26345,4.03525,0.806
1926,Tanzania,72.209,22.33833333,0.512583333
1926,Thailand,79.22825,26.23791667,0.448583333
1926,Timor Leste,78.2669,25.70383333,0.513583333
1926,Togo,81.2339,27.35216667,0.629916667
1926,Tonga,73.09955,22.83308333,0.567166667
1926,Trinidad And Tobago,79.1354,26.18633333,0.476916667
1926,Tunisia,68.7515,20.4175,0.566166667
1926,Turkey,53.68925,12.04958333,0.478333333
1926,Turkmenistan,58.559,14.755,0.545666667
1926,Turks And Caicas Islands,80.5835,26.99083333,0.48925
1926,Uganda,72.78305,22.65725,0.996
1926,Ukraine,46.0775,7.820833333,0.324083333
1926,United Arab Emirates,82.01975,27.78875,0.885083333
1926,United Kingdom,47.91185,8.839916667,0.334916667
1926,United Kingdom (Europe),48.28535,9.047416667,0.330833333
1926,United States,48.45245,9.14025,0.249416667
1926,Uruguay,64.18175,17.87875,0.659833333
1926,Uzbekistan,54.2585,12.36583333,0.601916667
1926,Venezuela,77.70485,25.39158333,0.40475
1926,Vietnam,74.71115,23.72841667,0.425083333
1926,Virgin Islands,79.84055,26.57808333,0.4275
1926,Western Sahara,73.83035,23.23908333,0.704
1926,Yemen,79.69625,26.49791667,0.65425
1926,Zambia,70.1273,21.18183333,0.655583333
1926,Zimbabwe,69.9341,21.0745,0.437
1927,Afghanistan,56.92025,13.84458333,0.5395
1927,Africa,75.5417,24.18983333,0.272166667
1927,Albania,56.51315,13.61841667,0.516416667
1927,Algeria,74.00375,23.33541667,0.58125
1927,American Samoa,80.3813,26.8785,0.580166667
1927,Andorra,52.68425,11.49125,0.37025
1927,Angola,71.44925,21.91625,0.790833333
1927,Anguilla,79.76255,26.53475,0.37825
1927,Antigua And Barbuda,79.47185,26.37325,0.389083333
1927,Argentina,58.48535,14.71408333,0.371666667
1927,Armenia,47.49725,8.609583333,0.682583333
1927,Aruba,82.05935,27.81075,0.407333333
1927,Asia,45.1229,7.2905,0.235166667
1927,Australia,70.5161,21.39783333,0.244833333
1927,Austria,43.70135,6.50075,0.303916667
1927,Azerbaijan,52.1453,11.19183333,0.499333333
1927,Bahamas,77.33705,25.18725,0.504166667
1927,Bahrain,78.34775,25.74875,0.862333333
1927,Baker Island,77.86055,25.47808333,0.793416667
1927,Bangladesh,76.4891,24.71616667,0.287083333
1927,Barbados,79.69415,26.49675,0.314416667
1927,Belarus,41.89025,5.494583333,0.469916667
1927,Belgium,48.9386,9.410333333,0.3485
1927,Belize,77.05835,25.03241667,0.550166667
1927,Benin,81.09905,27.27725,0.586916667
1927,Bhutan,52.778,11.54333333,0.3925
1927,Bolivia,69.51515,20.84175,0.57025
1927,"Bonaire, Saint Eustatius And Saba",80.8358,27.131,0.352666667
1927,Bosnia And Herzegovina,52.4654,11.36966667,0.518416667
1927,Botswana,71.4179,21.89883333,0.5925
1927,Brazil,76.4633,24.70183333,0.409916667
1927,British Virgin Islands,79.29515,26.27508333,0.333
1927,Bulgaria,52.29365,11.27425,0.524
1927,Burkina Faso,82.12955,27.84975,0.7405
1927,Burma,74.3672,23.53733333,0.359583333
1927,Burundi,68.35535,20.19741667,1.3195
1927,Cambodia,79.74035,26.52241667,0.424083333
1927,Cameroon,76.2725,24.59583333,0.700583333
1927,Canada,22.35275,-5.359583333,0.6345
1927,Cape Verde,76.0757,24.4865,0.477166667
1927,Cayman Islands,80.4242,26.90233333,0.350916667
1927,Central African Republic,78.02,25.56666667,0.91925
1927,Chad,80.8679,27.14883333,1.371833333
1927,Chile,48.81335,9.34075,0.321833333
1927,China,44.00195,6.66775,0.46375
1927,Christmas Island,78.0794,25.59966667,0.476416667
1927,Colombia,76.18025,24.54458333,0.363083333
1927,Comoros,77.5082,25.28233333,0.45275
1927,Congo,76.45925,24.69958333,0.651833333
1927,Congo (Democratic Republic Of The),75.0473,23.91516667,0.830166667
1927,Costa Rica,78.00155,25.55641667,0.51125
1927,Croatia,53.7419,12.07883333,0.432166667
1927,Cuba,78.0044,25.558,0.363
1927,Cura?ao,81.098,27.27666667,0.405166667
1927,Cyprus,67.05275,19.47375,0.329666667
1927,Czech Republic,45.83795,7.68775,0.315416667
1927,C?te D'Ivoire,78.85805,26.03225,0.785416667
1927,Denmark,0.71705,-17.37941667,1.51375
1927,Denmark (Europe),45.61055,7.561416667,0.301416667
1927,Djibouti,83.40635,28.55908333,0.875833333
1927,Dominica,79.0415,26.13416667,0.42875
1927,Dominican Republic,78.16025,25.64458333,0.367
1927,Ecuador,71.0426,21.69033333,0.705083333
1927,Egypt,73.35095,22.97275,0.445166667
1927,El Salvador,76.9034,24.94633333,0.526333333
1927,Equatorial Guinea,77.4893,25.27183333,0.527083333
1927,Eritrea,80.39045,26.88358333,0.756333333
1927,Estonia,40.3604,4.644666667,0.36775
1927,Ethiopia,72.99785,22.77658333,0.798416667
1927,Europe,46.22495,7.90275,0.243666667
1927,Falkland Islands (Islas Malvinas),42.49025,5.827916667,0.36425
1927,Faroe Islands,43.5722,6.429,0.620333333
1927,Federated States Of Micronesia,80.90345,27.16858333,0.86925
1927,Fiji,77.92895,25.51608333,0.487416667
1927,Finland,33.57515,0.875083333,0.296083333
1927,France,55.07555,12.81975,0.432916667
1927,France (Europe),50.834,10.46333333,0.276333333
1927,French Guiana,78.12245,25.62358333,0.40475
1927,French Polynesia,79.0124,26.118,0.827916667
1927,Gabon,76.19075,24.55041667,0.566333333
1927,Gambia,81.65855,27.58808333,0.619166667
1927,Gaza Strip,67.19105,19.55058333,0.4675
1927,Georgia,46.57865,8.09925,0.6435
1927,Germany,46.5443,8.080166667,0.232166667
1927,Ghana,79.99925,26.66625,0.546333333
1927,Greece,60.38735,15.77075,0.539833333
1927,Greenland,-0.2068,-17.89266667,1.557166667
1927,Grenada,80.40335,26.89075,0.271916667
1927,Guadeloupe,79.31315,26.28508333,0.399583333
1927,Guam,80.40995,26.89441667,0.7005
1927,Guatemala,73.64045,23.13358333,0.500333333
1927,Guernsey,51.44315,10.80175,0.324333333
1927,Guinea,77.69465,25.38591667,0.519083333
1927,Guinea Bissau,80.12345,26.73525,0.6085
1927,Guyana,78.509,25.83833333,0.293916667
1927,Haiti,79.4639,26.36883333,0.393083333
1927,Honduras,76.50785,24.72658333,0.472166667
1927,Hong Kong,72.29705,22.38725,0.409416667
1927,Hungary,50.39495,10.21941667,0.420416667
1927,Iceland,35.45735,1.92075,0.72625
1927,India,74.79275,23.77375,0.248333333
1927,Indonesia,78.1388,25.63266667,0.30075
1927,Iran,63.6515,17.58416667,0.577
1927,Iraq,71.39645,21.88691667,0.668833333
1927,Ireland,48.9467,9.414833333,0.391666667
1927,Isle Of Man,48.5729,9.207166667,0.302083333
1927,Israel,68.021,20.01166667,0.423416667
1927,Italy,56.1908,13.43933333,0.328666667
1927,Jamaica,79.2848,26.26933333,0.56925
1927,Japan,53.1239,11.7355,0.22275
1927,Jersey,51.44315,10.80175,0.324333333
1927,Jordan,67.4165,19.67583333,0.484333333
1927,Kazakhstan,41.08865,5.04925,0.531833333
1927,Kenya,75.0296,23.90533333,0.845416667
1927,Kingman Reef,80.58755,26.99308333,0.684583333
1927,Kiribati,79.8974,26.60966667,0.727416667
1927,Kuwait,77.0996,25.05533333,0.774166667
1927,Kyrgyzstan,38.2067,3.448166667,0.853666667
1927,Laos,74.40215,23.55675,0.518166667
1927,Latvia,41.10695,5.059416667,0.350583333
1927,Lebanon,64.5515,18.08416667,0.4345
1927,Lesotho,57.0959,13.94216667,0.619833333
1927,Liberia,77.93375,25.51875,0.670583333
1927,Libya,72.9017,22.72316667,0.69925
1927,Liechtenstein,40.7567,4.864833333,0.367333333
1927,Lithuania,41.97065,5.53925,0.339333333
1927,Luxembourg,48.4751,9.152833333,0.33575
1927,Macau,71.87795,22.15441667,0.445583333
1927,Macedonia,52.39835,11.33241667,0.529916667
1927,Madagascar,72.36095,22.42275,0.457416667
1927,Malawi,69.7214,20.95633333,0.493083333
1927,Malaysia,78.4127,25.78483333,0.437916667
1927,Mali,82.9652,28.314,0.684833333
1927,Malta,66.7274,19.293,0.424083333
1927,Martinique,79.0415,26.13416667,0.42875
1927,Mauritania,82.00835,27.78241667,0.768083333
1927,Mauritius,73.7093,23.17183333,0.84975
1927,Mayotte,78.71825,25.95458333,0.438
1927,Mexico,69.6689,20.92716667,0.318333333
1927,Moldova,48.65345,9.251916667,0.396333333
1927,Monaco,48.83255,9.351416667,0.353416667
1927,Mongolia,30.5075,-0.829166667,1.010833333
1927,Montenegro,52.2449,11.24716667,0.54525
1927,Montserrat,79.3793,26.32183333,0.401916667
1927,Morocco,64.0949,17.8305,0.747583333
1927,Mozambique,73.71755,23.17641667,0.425416667
1927,Namibia,69.9347,21.07483333,0.94525
1927,Nepal,58.38065,14.65591667,0.463416667
1927,Netherlands,48.8693,9.371833333,0.2965
1927,Netherlands (Europe),48.15515,8.975083333,0.299833333
1927,New Caledonia,72.557,22.53166667,0.7135
1927,New Zealand,50.08355,10.04641667,0.519416667
1927,Nicaragua,78.7706,25.98366667,0.456916667
1927,Niger,81.6002,27.55566667,0.890666667
1927,Nigeria,80.5097,26.94983333,0.62075
1927,Niue,78.0005,25.55583333,0.595583333
1927,North America,35.84885,2.13825,0.338833333
1927,North Korea,43.75295,6.529416667,0.425333333
1927,Northern Mariana Islands,80.40995,26.89441667,0.7005
1927,Norway,31.62845,-0.206416667,0.511916667
1927,Oceania,70.22765,21.23758333,0.249416667
1927,Oman,79.89935,26.61075,0.843083333
1927,Pakistan,68.3459,20.19216667,0.434166667
1927,Palau,81.1349,27.29716667,0.586583333
1927,Palestina,73.76,23.2,0.52625
1927,Palmyra Atoll,80.6372,27.02066667,0.683666667
1927,Panama,79.1786,26.21033333,0.494583333
1927,Papua New Guinea,75.81965,24.34425,0.5525
1927,Paraguay,74.15585,23.41991667,0.56525
1927,Peru,67.6547,19.80816667,0.670583333
1927,Philippines,79.51415,26.39675,0.287416667
1927,Poland,45.13775,7.29875,0.324416667
1927,Portugal,58.33355,14.62975,0.52575
1927,Puerto Rico,77.9282,25.51566667,0.27025
1927,Qatar,79.904,26.61333333,0.843666667
1927,Reunion,73.35575,22.97541667,0.786333333
1927,Romania,48.88085,9.37825,0.403083333
1927,Russia,21.81755,-5.656916667,0.643416667
1927,Rwanda,66.965,19.425,1.08475
1927,Saint Barth?lemy,79.76255,26.53475,0.37825
1927,Saint Kitts And Nevis,78.49235,25.82908333,0.295416667
1927,Saint Lucia,80.1254,26.73633333,0.2845
1927,Saint Martin,79.76255,26.53475,0.37825
1927,Saint Pierre And Miquelon,40.02155,4.456416667,0.65125
1927,Saint Vincent And The Grenadines,80.47025,26.92791667,0.26525
1927,Samoa,79.9097,26.6165,0.56925
1927,San Marino,58.2098,14.561,0.426833333
1927,Sao Tome And Principe,79.0721,26.15116667,0.545166667
1927,Saudi Arabia,78.0584,25.588,0.666916667
1927,Senegal,82.41905,28.01058333,0.543166667
1927,Serbia,51.62255,10.90141667,0.4425
1927,Seychelles,79.7555,26.53083333,0.555166667
1927,Sierra Leone,78.97805,26.09891667,0.578416667
1927,Singapore,79.60775,26.44875,0.33075
1927,Sint Maarten,79.76255,26.53475,0.37825
1927,Slovakia,45.94955,7.74975,0.418
1927,Slovenia,50.3762,10.209,0.428833333
1927,Solomon Islands,79.56275,26.42375,0.578833333
1927,Somalia,79.57535,26.43075,0.841416667
1927,South Africa,63.84875,17.69375,0.48475
1927,South America,71.21195,21.78441667,0.305416667
1927,South Georgia And The South Sandwich Isla,32.65415,0.363416667,0.843083333
1927,South Korea,53.05625,11.69791667,0.319166667
1927,Spain,56.819,13.78833333,0.318583333
1927,Sri Lanka,80.54195,26.96775,0.318083333
1927,Sudan,81.24125,27.35625,0.595333333
1927,Suriname,78.9539,26.0855,0.310333333
1927,Svalbard And Jan Mayen,17.9657,-7.796833333,1.69625
1927,Swaziland,65.88545,18.82525,0.57325
1927,Sweden,35.7617,2.089833333,0.347083333
1927,Switzerland,45.03845,7.243583333,0.304166667
1927,Syria,64.9439,18.30216667,0.51825
1927,Taiwan,70.61525,21.45291667,0.301583333
1927,Tajikistan,39.14435,3.969083333,0.5685
1927,Tanzania,71.7401,22.07783333,0.584666667
1927,Thailand,78.68615,25.93675,0.4475
1927,Timor Leste,78.78305,25.99058333,0.60175
1927,Togo,80.4779,26.93216667,0.543416667
1927,Tonga,74.777,23.765,0.583833333
1927,Trinidad And Tobago,79.32605,26.29225,0.313916667
1927,Tunisia,69.1586,20.64366667,0.484666667
1927,Turkey,53.96705,12.20391667,0.522833333
1927,Turkmenistan,58.478,14.71,0.521666667
1927,Turks And Caicas Islands,80.1341,26.74116667,0.458416667
1927,Uganda,73.9349,23.29716667,0.872333333
1927,Ukraine,45.65885,7.58825,0.361416667
1927,United Arab Emirates,81.47015,27.48341667,0.853083333
1927,United Kingdom,46.946,8.303333333,0.268
1927,United Kingdom (Europe),47.24825,8.47125,0.264833333
1927,United States,47.6948,8.719333333,0.203416667
1927,Uruguay,63.5264,17.51466667,0.66375
1927,Uzbekistan,53.87675,12.15375,0.578083333
1927,Venezuela,76.78265,24.87925,0.380833333
1927,Vietnam,74.52035,23.62241667,0.320833333
1927,Virgin Islands,79.29515,26.27508333,0.333
1927,Western Sahara,73.1432,22.85733333,0.855083333
1927,Yemen,78.99425,26.10791667,0.79175
1927,Zambia,69.92195,21.06775,0.59625
1927,Zimbabwe,69.46025,20.81125,0.359583333
1928,Afghanistan,56.5394,13.633,0.610083333
1928,Africa,75.59045,24.21691667,0.273583333
1928,Albania,55.21475,12.89708333,0.546166667
1928,Algeria,73.60775,23.11541667,0.633416667
1928,American Samoa,80.02115,26.67841667,0.486666667
1928,Andorra,53.3288,11.84933333,0.383166667
1928,Angola,71.80085,22.11158333,0.604416667
1928,Anguilla,80.05595,26.69775,0.3715
1928,Antigua And Barbuda,79.71215,26.50675,0.393333333
1928,Argentina,57.57065,14.20591667,0.33075
1928,Armenia,45.5759,7.542166667,0.7295
1928,Aruba,82.33385,27.96325,0.444416667
1928,Asia,44.97845,7.21025,0.239333333
1928,Australia,71.63435,22.01908333,0.28425
1928,Austria,43.9949,6.663833333,0.289333333
1928,Azerbaijan,50.1965,10.10916667,0.591416667
1928,Bahamas,77.0231,25.01283333,0.38925
1928,Bahrain,78.44315,25.80175,0.81075
1928,Baker Island,77.4917,25.27316667,0.548166667
1928,Bangladesh,77.04335,25.02408333,0.315333333
1928,Barbados,79.7048,26.50266667,0.434166667
1928,Belarus,41.48045,5.266916667,0.503166667
1928,Belgium,49.7876,9.882,0.2995
1928,Belize,76.9181,24.9545,0.68575
1928,Benin,81.0782,27.26566667,0.624416667
1928,Bhutan,53.70065,12.05591667,0.433583333
1928,Bolivia,69.8876,21.04866667,0.62825
1928,"Bonaire, Saint Eustatius And Saba",81.0476,27.24866667,0.445166667
1928,Bosnia And Herzegovina,51.6326,10.907,0.447833333
1928,Botswana,71.49845,21.94358333,0.608916667
1928,Brazil,76.89005,24.93891667,0.343666667
1928,British Virgin Islands,79.5611,26.42283333,0.289416667
1928,Bulgaria,50.60735,10.33741667,0.452916667
1928,Burkina Faso,82.4306,28.017,0.646416667
1928,Burma,74.9234,23.84633333,0.35275
1928,Burundi,68.3693,20.20516667,0.799
1928,Cambodia,79.56545,26.42525,0.4025
1928,Cameroon,75.92105,24.40058333,0.663333333
1928,Canada,24.28445,-4.286416667,0.599
1928,Cape Verde,75.4313,24.1285,0.67975
1928,Cayman Islands,80.069,26.705,0.409666667
1928,Central African Republic,77.97875,25.54375,0.729083333
1928,Chad,81.67235,27.59575,1.051083333
1928,Chile,48.37235,9.09575,0.36175
1928,China,44.1944,6.774666667,0.473916667
1928,Christmas Island,78.5699,25.87216667,0.496583333
1928,Colombia,76.4144,24.67466667,0.408666667
1928,Comoros,78.08765,25.60425,0.481333333
1928,Congo,76.30745,24.61525,0.607833333
1928,Congo (Democratic Republic Of The),75.17255,23.98475,0.654583333
1928,Costa Rica,78.09575,25.60875,0.651916667
1928,Croatia,53.189,11.77166667,0.324666667
1928,Cuba,77.65445,25.36358333,0.3745
1928,Cura?ao,81.344,27.41333333,0.470666667
1928,Cyprus,66.6995,19.2775,0.295416667
1928,Czech Republic,46.2341,7.907833333,0.32725
1928,C?te D'Ivoire,78.5036,25.83533333,0.616083333
1928,Denmark,2.5556,-16.358,1.710666667
1928,Denmark (Europe),45.7172,7.620666667,0.301666667
1928,Djibouti,83.50235,28.61241667,1.1285
1928,Dominica,79.09085,26.16158333,0.4445
1928,Dominican Republic,78.1787,25.65483333,0.39775
1928,Ecuador,71.27735,21.82075,0.587
1928,Egypt,73.74725,23.19291667,0.523916667
1928,El Salvador,76.90985,24.94991667,0.668583333
1928,Equatorial Guinea,76.69805,24.83225,0.655166667
1928,Eritrea,80.9546,27.197,1.062333333
1928,Estonia,40.44605,4.69225,0.3595
1928,Ethiopia,73.0424,22.80133333,0.8935
1928,Europe,46.11785,7.84325,0.251166667
1928,Falkland Islands (Islas Malvinas),42.32315,5.735083333,0.39075
1928,Faroe Islands,44.14835,6.749083333,0.584166667
1928,Federated States Of Micronesia,80.27585,26.81991667,0.580166667
1928,Fiji,77.0978,25.05433333,0.460833333
1928,Finland,34.11095,1.17275,0.315
1928,France,55.9337,13.2965,0.467
1928,France (Europe),51.8078,11.00433333,0.305166667
1928,French Guiana,78.4901,25.82783333,0.5055
1928,French Polynesia,79.0445,26.13583333,0.836666667
1928,Gabon,75.72815,24.29341667,0.6115
1928,Gambia,81.05795,27.25441667,0.52275
1928,Gaza Strip,67.58285,19.76825,0.429916667
1928,Georgia,44.79125,7.10625,0.682166667
1928,Germany,47.06885,8.371583333,0.253333333
1928,Ghana,80.09435,26.71908333,0.49325
1928,Greece,59.00465,15.00258333,0.596
1928,Greenland,1.6679,-16.85116667,1.759083333
1928,Grenada,80.23055,26.79475,0.395583333
1928,Guadeloupe,79.5026,26.39033333,0.407
1928,Guam,80.33405,26.85225,0.609416667
1928,Guatemala,73.60205,23.11225,0.6015
1928,Guernsey,52.46435,11.36908333,0.4115
1928,Guinea,77.5352,25.29733333,0.517583333
1928,Guinea Bissau,79.8683,26.5935,0.539333333
1928,Guyana,78.7004,25.94466667,0.346416667
1928,Haiti,79.49345,26.38525,0.49175
1928,Honduras,76.4303,24.6835,0.607583333
1928,Hong Kong,73.4078,23.00433333,0.787833333
1928,Hungary,49.7375,9.854166667,0.3775
1928,Iceland,36.51275,2.507083333,0.616666667
1928,India,75.4502,24.139,0.2655
1928,Indonesia,78.26405,25.70225,0.300916667
1928,Iran,62.93975,17.18875,0.556333333
1928,Iraq,71.2247,21.7915,0.591166667
1928,Ireland,49.31495,9.619416667,0.436
1928,Isle Of Man,49.05485,9.474916667,0.304666667
1928,Israel,68.3327,20.18483333,0.398333333
1928,Italy,55.7981,13.22116667,0.304333333
1928,Jamaica,79.2101,26.22783333,0.629083333
1928,Japan,53.70425,12.05791667,0.255416667
